run	ms
866	233
867	271
868	268
869	261
870	278
871	271
872	273
873	254
874	243
875	250
876	274
877	252
878	240
879	232
880	231
881	319
882	278
883	325
884	235
885	229
886	218
887	246
888	219
889	254
890	230
891	236
892	222
893	227
894	227
895	229
896	240
897	229
898	223
899	218
900	256
901	213
902	222
903	218
904	212
905	274
906	299
907	427
908	326
909	291
910	286
911	254
912	286
913	256
914	258
915	269
916	245
917	252
918	245
919	305
920	340
921	381
922	370
923	240
924	261
925	233
926	263
927	247
928	245
929	234
930	234
931	221
932	241
933	239
934	227
935	208
936	208
937	216
938	237
939	255
940	242
941	237
942	230
943	242
944	230
945	242
946	221
947	227
948	227
949	225
950	224
951	222
952	209
953	237
954	233
955	228
956	244
957	246
958	253
959	242
960	244
961	233
962	239
963	227
964	261
965	387
966	318
967	429
968	227
969	214
970	246
971	232
972	231
973	232
974	207
975	254
976	230
977	231
978	221
979	235
980	238
981	239
982	219
983	232
984	264
985	227
986	217
987	226
988	240
989	230
990	238
991	231
992	247
993	241
994	234
995	251
996	226
997	252
998	237
999	236
1000	260
